event_id,name,artist_ids,art_forms,genres,language,region,venue,style,mood_tags,festival,festivals,event_type,date,capacity,ticket_price,status,capacity_norm,ticket_price_norm
E0260,Night of Nalaka Amarasinghe,"['A0213', 'A0419']",['music'],"['classical_sinhala', 'folk_music']",['sinhala'],central,Lionel Wendt Theatre,['traditional'],"['patriotic', 'energetic', 'reflective']",Unknown,[],competition,2026-05-30 12:53:44.323466,200,1500,upcoming,0.07692307692307693,0.5
E0261,Evening with Angelo Nadarajah,"['A0131', 'A0469']","['drama', 'visual_arts']","['traditional', 'kolam', 'nurti']",['sinhala'],southern,Ladies' College Auditorium,"['traditional', 'contemporary']","['spiritual', 'reflective']",Unknown,[],performance,2026-05-13 12:53:44.323482,500,500,upcoming,0.23076923076923078,0.16666666666666666
E0262,Celebration of Suresh Bandara,['A0355'],['music'],['devotional_hindu'],['tamil'],eastern,Punchi Theatre (Borella),['contemporary'],"['spiritual', 'devotional']",Unknown,[],workshop,2026-06-16 12:53:44.323495,1000,2000,upcoming,0.48717948717948717,0.6666666666666666
E0263,Evening with Amila Rajapaksa,['A0001'],['dance'],['low_country'],['sinhala'],southern,Cinnamon Lakeside Ballroom,['traditional'],"['energetic', 'romantic']",Unknown,[],exhibition,2026-05-27 12:53:44.323510,200,1500,upcoming,0.07692307692307693,0.5
E0264,Evening with Ravi Liyanage,['A0444'],['drama'],['kolam'],['sinhala'],southern,BMICH (Bandaranaike Memorial International Conference Hall),['traditional'],['devotional'],Unknown,[],workshop,2026-03-04 12:53:44.323529,100,2000,upcoming,0.02564102564102564,0.6666666666666666
E0265,Night of Dilshan Jayawardena,"['A0078', 'A0279', 'A0156']","['dance', 'music']","['classical_sinhala', 'devotional_hindu', 'low_country', 'fusion', 'devotional_buddhist']","['tamil', 'sinhala']",southern,University of Peradeniya Open Air Theatre,['traditional'],"['romantic', 'spiritual', 'energetic']",Unknown,[],workshop,2026-07-13 12:53:44.323568,100,2000,upcoming,0.02564102564102564,0.6666666666666666
E0266,Evening with Nuwan Mendis,"['A0351', 'A0368']","['drama', 'literature']","['sokari', 'contemporary']","['sinhala', 'english']",eastern,Colombo Hilton Grand Ballroom,['contemporary'],"['romantic', 'spiritual', 'intellectual']",Unknown,[],competition,2026-05-17 12:53:44.323616,200,0,upcoming,0.07692307692307693,0.0
E0267,Evening with Ajith Gunasekara,['A0174'],['drama'],['kolam'],['sinhala'],southern,Galle Fort Gateway,['traditional'],"['celebratory', 'devotional']",Unknown,[],ritual_ceremony,2026-06-16 12:53:44.323642,50,3000,upcoming,0.0,1.0
E0268,Live Anusha Thiyagarajah,['A0198'],['music'],"['fusion', 'baila']",['sinhala'],eastern,Cinnamon Grand Ballroom,"['contemporary', 'fusion']","['celebratory', 'energetic']",Unknown,[],festival,2026-06-21 12:53:44.323660,50,0,upcoming,0.0,0.0
E0269,Live Siva Jayasuriya,"['A0493', 'A0328']",['music'],"['carnatic', 'devotional_hindu', 'devotional_buddhist']","['tamil', 'sinhala']",northern,Cinnamon Grand Ballroom,"['traditional', 'contemporary']","['spiritual', 'devotional']",Unknown,[],workshop,2026-06-10 12:53:44.323680,1000,1000,upcoming,0.48717948717948717,0.3333333333333333
E0270,Night of Hiruni Wickremasinghe,['A0298'],['literature'],['traditional'],['sinhala'],north_western,Waters Edge,['contemporary'],['celebratory'],Unknown,[],performance,2026-03-13 12:53:44.323696,100,1000,upcoming,0.02564102564102564,0.3333333333333333
E0271,Live Amila Perera,['A0184'],['music'],['elle'],['sinhala'],central,Tower Hall Theatre,['contemporary'],"['celebratory', 'romantic']",Unknown,[],exhibition,2026-08-01 12:53:44.323711,2000,1000,upcoming,1.0,0.3333333333333333
E0272,Celebration of Hiruni Bandara,"['A0405', 'A0009']","['literature', 'visual_arts']","['traditional', 'contemporary']","['sinhala', 'english']",north_central,Gangaramaya Temple Grounds,['contemporary'],"['spiritual', 'energetic', 'celebratory']",Unknown,[],festival,2026-07-14 12:53:44.323728,50,1000,upcoming,0.0,0.3333333333333333
E0273,Evening with Ravi Nadarajah,['A0267'],['literature'],['traditional'],['sinhala'],northern,Sapumal Foundation,['contemporary'],"['intellectual', 'devotional']",Unknown,[],concert,2026-03-12 12:53:44.323743,500,0,upcoming,0.23076923076923078,0.0
E0274,Evening with Lahiru Thiyagarajah,['A0459'],['music'],['fusion'],['sinhala'],sabaragamuwa,Galle Face Green,"['contemporary', 'fusion']",['energetic'],Unknown,[],exhibition,2026-03-25 12:53:44.323758,50,1500,upcoming,0.0,0.5
E0275,Night of Dilini Kumar,"['A0370', 'A0485']","['crafts', 'visual_arts']",['traditional'],['sinhala'],north_western,BMICH (Bandaranaike Memorial International Conference Hall),['contemporary'],"['romantic', 'spiritual', 'energetic']",Unknown,[],workshop,2026-04-24 12:53:44.323777,50,1000,upcoming,0.0,0.3333333333333333
E0276,Evening with Madhavi Gunawardena,['A0499'],['drama'],['street_drama'],['sinhala'],northern,Galle International Cricket Stadium,['contemporary'],['celebratory'],Unknown,[],festival,2026-05-16 12:53:44.323791,2000,500,upcoming,1.0,0.16666666666666666
E0277,Live Ajith Fernando,['A0077'],['literature'],['traditional'],['sinhala'],northern,Paradise Road Gallery,['contemporary'],"['celebratory', 'romantic', 'reflective']",Unknown,[],exhibition,2026-05-26 12:53:44.323805,50,3000,upcoming,0.0,1.0
E0278,Evening with Karunarathna Divulgane,['A0034'],['crafts'],"['traditional', 'contemporary']","['sinhala', 'english']",western,Gangaramaya Temple Grounds,['contemporary'],"['spiritual', 'intellectual']",Unknown,[],concert,2026-07-06 12:53:44.323820,50,0,upcoming,0.0,0.0
E0279,Night of Priya Mendis,['A0054'],['visual_arts'],['contemporary'],['tamil'],sabaragamuwa,Dalada Maligawa (Temple of the Tooth),['contemporary'],"['celebratory', 'reflective']",Unknown,[],festival,2026-05-13 12:53:44.323834,50,1000,upcoming,0.0,0.3333333333333333
E0280,Evening with H.R. Jothipala,['A0024'],['dance'],['fusion'],['sinhala'],uva,University of Peradeniya Open Air Theatre,"['contemporary', 'fusion']","['patriotic', 'romantic']",Unknown,[],exhibition,2026-07-30 12:53:44.323848,200,2000,upcoming,0.07692307692307693,0.6666666666666666
E0281,Live Amila Rajapaksa,['A0390'],['dance'],['folk'],['sinhala'],western,Harold Peiris Gallery,['contemporary'],"['intellectual', 'reflective']",Unknown,[],performance,2026-07-18 12:53:44.323862,100,0,upcoming,0.02564102564102564,0.0
E0282,Evening with Anusha Gunasekara,['A0345'],['visual_arts'],"['traditional', 'contemporary']","['sinhala', 'english']",eastern,Jaffna Public Library Hall,['contemporary'],"['celebratory', 'romantic']",Unknown,[],festival,2026-06-10 12:53:44.323876,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0283,Evening with Malsha Pathirana,['A0235'],['music'],['fusion'],['sinhala'],southern,Paradise Road Gallery,"['contemporary', 'fusion']",['romantic'],Unknown,[],competition,2026-05-06 12:53:44.323890,2000,500,upcoming,1.0,0.16666666666666666
E0284,Celebration of Kavinda Nadarajah,['A0443'],['drama'],['street_drama'],['sinhala'],eastern,Sapumal Foundation,['contemporary'],"['patriotic', 'romantic']",Unknown,[],competition,2026-04-30 12:53:44.323904,200,500,upcoming,0.07692307692307693,0.16666666666666666
E0285,Night of Kasun De Silva,['A0339'],['crafts'],['traditional'],['sinhala'],western,Sri Lanka Foundation Institute,['contemporary'],['energetic'],Unknown,[],ritual_ceremony,2026-04-17 12:53:44.323918,2000,3000,upcoming,1.0,1.0
E0286,Night of Uresha Ravihari,['A0042'],['crafts'],['traditional'],['sinhala'],uva,Cinnamon Grand Ballroom,['contemporary'],['energetic'],Unknown,[],exhibition,2026-03-10 12:53:44.323931,200,3000,upcoming,0.07692307692307693,1.0
E0287,Night of Thiru Dissanayake,['A0020'],['dance'],['bharatanatyam'],['tamil'],northern,Maharagama Youth Centre,['contemporary'],"['patriotic', 'devotional', 'romantic']",Unknown,[],concert,2026-03-30 12:53:44.323946,100,1500,upcoming,0.02564102564102564,0.5
E0288,Live Ravi Kumara,"['A0404', 'A0216']","['visual_arts', 'literature']","['traditional', 'contemporary']","['tamil', 'english']",southern,Cinnamon Grand Ballroom,['contemporary'],"['romantic', 'spiritual', 'energetic']",Unknown,[],competition,2026-07-15 12:53:44.323963,500,1500,upcoming,0.23076923076923078,0.5
E0289,Evening with Nadeeka Amarasinghe,"['A0461', 'A0192']","['drama', 'visual_arts']","['traditional', 'kolam']",['sinhala'],southern,Bishop's College Auditorium,"['traditional', 'contemporary']","['spiritual', 'reflective']",Unknown,[],ritual_ceremony,2026-06-25 12:53:44.323979,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0290,Celebration of Deepa De Silva,"['A0413', 'A0407']","['dance', 'music']","['classical_sinhala', 'bharatanatyam', 'fusion']","['tamil', 'sinhala']",northern,Colombo University Arts Theatre,"['contemporary', 'traditional', 'fusion']","['patriotic', 'devotional', 'romantic']",Unknown,[],exhibition,2026-02-21 12:53:44.323995,200,2000,upcoming,0.07692307692307693,0.6666666666666666
E0291,Peradeniya Arts Festival - Priya Pathirana,"['A0200', 'A0264']","['dance', 'literature']","['low_country', 'contemporary']","['sinhala', 'english']",southern,Diyatha Uyana,"['traditional', 'contemporary']","['spiritual', 'patriotic', 'romantic']",peradeniya_arts_festival,['peradeniya_arts_festival'],concert,2026-06-21 12:53:44.324012,50,0,upcoming,0.0,0.0
E0292,Deepavali - Chaminda Kumar,"['A0408', 'A0172', 'A0257']","['dance', 'drama']","['bharatanatyam', 'kolam', 'fusion', 'street_drama', 'sabaragamuwa']","['tamil', 'sinhala']",central,Cinnamon Grand Ballroom,"['fusion', 'traditional', 'contemporary']","['spiritual', 'patriotic', 'devotional']",deepavali,['deepavali'],performance,2026-08-01 12:53:44.324034,200,500,upcoming,0.07692307692307693,0.16666666666666666
E0293,Evening with Kavitha Kumara,['A0169'],['literature'],['contemporary'],['tamil'],north_central,Lionel Wendt Theatre,['contemporary'],['energetic'],Unknown,[],festival,2026-07-18 12:53:44.324054,1000,1000,upcoming,0.48717948717948717,0.3333333333333333
E0294,Evening with Ajith Samaraweera,['A0132'],['drama'],"['sokari', 'kolam']",['sinhala'],southern,Maharagama Youth Centre,['traditional'],"['patriotic', 'romantic']",Unknown,[],ritual_ceremony,2026-04-13 12:53:44.324069,200,500,upcoming,0.07692307692307693,0.16666666666666666
E0295,Celebration of Ruwan Ranasinghe,"['A0055', 'A0049']","['dance', 'visual_arts']",['contemporary'],"['sinhala', 'english']",southern,Independence Square,['contemporary'],"['celebratory', 'patriotic']",Unknown,[],concert,2026-02-24 12:53:44.324084,2000,2000,upcoming,1.0,0.6666666666666666
E0296,Celebration of Chandima Sivarajah,"['A0441', 'A0036']",['dance'],"['bharatanatyam', 'sabaragamuwa']","['tamil', 'sinhala']",uva,Colombo Racecourse,['contemporary'],"['romantic', 'spiritual', 'energetic']",Unknown,[],exhibition,2026-05-29 12:53:44.324101,1000,2000,upcoming,0.48717948717948717,0.6666666666666666
E0297,Evening with Malsha Pathirana,['A0419'],['music'],['classical_sinhala'],['sinhala'],north_central,Kandy Lake Club,['traditional'],"['patriotic', 'energetic', 'romantic']",Unknown,[],concert,2026-04-13 12:53:44.324115,200,2000,upcoming,0.07692307692307693,0.6666666666666666
E0298,Night of Sanduni Weerasinghe,['A0340'],['literature'],['traditional'],['sinhala'],north_central,Anuradhapura Cultural Centre,['contemporary'],['energetic'],Unknown,[],concert,2026-07-28 12:53:44.324129,500,3000,upcoming,0.23076923076923078,1.0
E0299,Evening with Thilini Nadarajah,"['A0354', 'A0479']","['drama', 'visual_arts']","['experimental', 'contemporary']","['sinhala', 'english']",eastern,Colombo Racecourse,['contemporary'],"['spiritual', 'patriotic', 'energetic']",Unknown,[],concert,2026-02-20 12:53:44.324144,100,500,upcoming,0.02564102564102564,0.16666666666666666
E0300,Celebration of Buddhika Gunasekara,['A0177'],['visual_arts'],"['traditional', 'contemporary']",['sinhala'],central,Sri Lanka Foundation Institute,['contemporary'],"['celebratory', 'reflective', 'spiritual']",Unknown,[],workshop,2026-07-29 12:53:44.324159,100,0,upcoming,0.02564102564102564,0.0
E0301,Live Chathurika Fernando,"['A0151', 'A0279']",['music'],"['classical_sinhala', 'devotional_hindu', 'baila']","['tamil', 'sinhala']",central,Kandy Lake Club,"['traditional', 'contemporary']","['celebratory', 'devotional', 'energetic']",Unknown,[],ritual_ceremony,2026-07-07 12:53:44.324174,1000,1500,upcoming,0.48717948717948717,0.5
E0302,Celebration of Buddhika Samaraweera,"['A0072', 'A0495']","['drama', 'crafts']","['contemporary', 'kolam']","['sinhala', 'english']",northern,Colombo Hilton Grand Ballroom,"['traditional', 'contemporary']","['intellectual', 'patriotic', 'energetic']",Unknown,[],ritual_ceremony,2026-04-23 12:53:44.324202,500,3000,upcoming,0.23076923076923078,1.0
E0303,Night of Ajith Gunawardena,"['A0276', 'A0143']","['music', 'visual_arts']","['traditional', 'contemporary', 'devotional_buddhist', 'baila']","['sinhala', 'english']",southern,Sapumal Foundation,"['traditional', 'contemporary']","['spiritual', 'devotional', 'energetic']",Unknown,[],exhibition,2026-04-26 12:53:44.324219,100,2000,upcoming,0.02564102564102564,0.6666666666666666
E0304,Evening with Nuwan De Silva,"['A0490', 'A0053', 'A0246']",['dance'],"['bharatanatyam', 'kandyan', 'contemporary', 'folk']","['tamil', 'sinhala', 'english']",north_central,Galle International Cricket Stadium,"['traditional', 'contemporary']","['romantic', 'spiritual', 'energetic']",Unknown,[],exhibition,2026-03-28 12:53:44.324237,50,1000,upcoming,0.0,0.3333333333333333
E0305,Night of Malsha Amarasinghe,['A0093'],['visual_arts'],"['traditional', 'contemporary']",['sinhala'],north_western,Dalada Maligawa (Temple of the Tooth),['contemporary'],"['patriotic', 'devotional', 'energetic']",Unknown,[],exhibition,2026-04-20 12:53:44.324252,200,500,upcoming,0.07692307692307693,0.16666666666666666
E0306,Evening with Siva Ekanayake,['A0442'],['music'],['devotional_hindu'],['tamil'],north_western,National Museum Auditorium,['contemporary'],"['spiritual', 'devotional']",Unknown,[],festival,2026-06-18 12:53:44.324266,1000,1000,upcoming,0.48717948717948717,0.3333333333333333
E0307,Celebration of Priya Weerasinghe,['A0277'],['visual_arts'],['contemporary'],['tamil'],southern,Waters Edge,['contemporary'],['celebratory'],Unknown,[],workshop,2026-05-05 12:53:44.324280,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0308,Celebration of Nalaka Jayawardena,['A0452'],['crafts'],['contemporary'],"['sinhala', 'english']",western,Sapumal Foundation,['contemporary'],"['intellectual', 'devotional', 'reflective']",Unknown,[],ritual_ceremony,2026-04-26 12:53:44.324295,50,500,upcoming,0.0,0.16666666666666666
E0309,Evening with Nalaka Rajapaksa,['A0470'],['crafts'],['contemporary'],['sinhala'],southern,Sri Lanka Foundation Institute,['contemporary'],"['spiritual', 'energetic', 'reflective']",Unknown,[],performance,2026-07-08 12:53:44.324310,2000,500,upcoming,1.0,0.16666666666666666
E0310,Evening with Gayan Liyanage,"['A0469', 'A0001', 'A0353']","['dance', 'drama']","['folk', 'nurti', 'kolam', 'low_country', 'sabaragamuwa']",['sinhala'],southern,Ladies' College Auditorium,"['traditional', 'contemporary']","['celebratory', 'energetic', 'romantic']",Unknown,[],festival,2026-06-01 12:53:44.324328,100,1000,upcoming,0.02564102564102564,0.3333333333333333
E0311,Live Buddhika Ekanayake,['A0032'],['drama'],"['sokari', 'experimental']",['sinhala'],central,Mount Lavinia Hotel Ballroom,['contemporary'],"['energetic', 'romantic']",Unknown,[],performance,2026-04-15 12:53:44.324342,500,500,upcoming,0.23076923076923078,0.16666666666666666
E0312,Night of Kavitha Senanayake,['A0430'],['dance'],['bharatanatyam'],['tamil'],northern,Lumbini Theatre (Havelock Town),['contemporary'],['patriotic'],Unknown,[],ritual_ceremony,2026-04-24 12:53:44.324356,200,1500,upcoming,0.07692307692307693,0.5
E0313,Evening with Chandima Nadarajah,['A0403'],['literature'],['traditional'],['sinhala'],western,Sugathadasa Indoor Stadium,['contemporary'],"['spiritual', 'patriotic']",Unknown,[],workshop,2026-03-12 12:53:44.324370,50,1000,upcoming,0.0,0.3333333333333333
E0314,Independence Day - Nadeesha Dissanayake,['A0205'],['crafts'],['contemporary'],"['sinhala', 'english']",western,Viharamahadevi Park Open Air Theatre,['contemporary'],"['spiritual', 'energetic', 'romantic']",independence_day,['independence_day'],competition,2026-02-25 12:53:44.324510,500,0,upcoming,0.23076923076923078,0.0
E0315,Vesak - Thisara Jayasuriya,"['A0171', 'A0314']","['dance', 'music']","['devotional_buddhist', 'folk']",['sinhala'],western,Punchi Theatre (Borella),"['traditional', 'contemporary']","['spiritual', 'devotional', 'energetic']",vesak,['vesak'],festival,2026-04-10 12:53:44.324531,50,500,upcoming,0.0,0.16666666666666666
E0316,Night of Nadeeka Ekanayake,['A0361'],['drama'],['nadagam'],['sinhala'],northern,Viharamahadevi Park Open Air Theatre,['contemporary'],"['celebratory', 'romantic']",Unknown,[],workshop,2026-07-22 12:53:44.324546,200,500,upcoming,0.07692307692307693,0.16666666666666666
E0317,Evening with Chathurika Samaraweera,['A0428'],['drama'],['nadagam'],['sinhala'],north_central,Sapumal Foundation,['contemporary'],['patriotic'],Unknown,[],competition,2026-03-27 12:53:44.324559,2000,3000,upcoming,1.0,1.0
E0318,Evening with Nadeeka Jayawardena,['A0211'],['visual_arts'],['traditional'],['sinhala'],uva,Harold Peiris Gallery,['contemporary'],['spiritual'],Unknown,[],competition,2026-03-23 12:53:44.324573,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0319,Live Dinesh Rathnayake,"['A0180', 'A0214']","['drama', 'music']","['experimental', 'kolam', 'baila']",['sinhala'],southern,Galle Fort Gateway,"['traditional', 'contemporary']","['celebratory', 'energetic', 'romantic']",Unknown,[],ritual_ceremony,2026-02-26 12:53:44.324588,50,500,upcoming,0.0,0.16666666666666666
E0320,Evening with Vel Senanayake,['A0357'],['music'],['carnatic'],['tamil'],northern,Bishop's College Auditorium,['contemporary'],['romantic'],Unknown,[],workshop,2026-06-29 12:53:44.324602,100,2000,upcoming,0.02564102564102564,0.6666666666666666
